id,caption,createur,idInterpretation_id
36388,"I am not sure what is going on here but it looks like a painting of a man",t5_1,9694
36389,"I am confused by this painting because it looks like a picture of a mountain",t5_2,9694
36390,"i'm confused about this artwork",FST,9694
36391,"Black and white painting of a tiger with its mouth open looks like it is in pain",bart_1,9695
36392,"Looks like a ghost and I feel fear for the person who is going to hurt her",bart_2,9695
36393,"I am not sure what is going on here but it looks like a monster",t5_1,9695
36394,"I am afraid that the man is going to kill someone",t5_2,9695
36395,"how the dinosaur is painted&GREY#GREY#DARKGREY#DARKGREY#LIGHTGREY is creepy",FST,9695
36396,"Woman looks like she is in pain and the man on the left seems to be trying to help her",bart_1,9696
36397,"Looks like the man in the front is scared of what is behind him",bart_2,9696
36398,"I am not sure what is going on here but it makes me feel fearful",t5_1,9696
36399,"I am afraid that the people in the painting are going to die",t5_2,9696
36400,"the way the wardrobe is looking&DARKGREY#LIGHTGREY#DARKGREY#GREY#GREY is creepy",FST,9696
36401,"Man looks like he is being attacked by a demon",bart_1,9697
36402,"Looks like a ghost and I feel fear for the person who is going to hurt her",bart_2,9697
36403,"I am not sure what is going on here but it looks like a ghost",t5_1,9697
36404,"I am afraid that the animals are going to attack",t5_2,9697
36405,"it's scary the way the rabbit is looking&GREY#DARKGREY#GREY#GREY#DARKGREY",FST,9697
36406,"Painting of a woman in a white dress with her hands on the table",bart_1,9698
36407,"Love the colors and the way they are painted",bart_2,9698
36408,"I like the way the colors are painted and the shapes look very realistic",t5_1,9698
36409,"I like the colors and the way they blend together",t5_2,9698
36410,"the way the wardrobe is looking&TAN#BROWN#LIGHTGREY#GREY#DARKGREY makes me happy",FST,9698
36411,"Women are having a good time playing with each other",bart_1,9699
36412,"Love the colors and the detail in the drawing",bart_2,9699
36413,"I like the way the colors are painted and the people look very relaxed",t5_1,9699
36414,"I like the way the people look like they are having a good time",t5_2,9699
36415,"the way the man is looking&WHITE#GREY#DARKGREY#GREY#LIGHTGREY is pleasing",FST,9699
36416,"Colors are calming and the scene is peaceful",bart_1,9700
36417,"Love the colors of the trees and the background is very calming",bart_2,9700
36418,"I like the way the animals are drawn",t5_1,9700
36419,"I like the way the bird is standing on the ground",t5_2,9700
36420,"it's nice how the beaver is painted&TAN#BEIGE#GREY#GREY#DARKGREY",FST,9700
36421,"Scene is peaceful and relaxing the colors are calming",bart_1,9701
36422,"Love the way the trees are painted it is very peaceful",bart_2,9701
36423,"I like the way the colors are painted",t5_1,9701
36424,"I like the colors and the way the trees are painted",t5_2,9701
36425,"&LIGHTGREY#GREY#GREY#LIGHTGREY#DARKGREY pleasing",FST,9701
36426,"Colors are calming and the scene is peaceful",bart_1,9702
36427,"Love the colors and the way they are painted makes it look like a very peaceful scene",bart_2,9702
36428,"I like the way the colors are drawn and the scene is very dark",t5_1,9702
36429,"I like the colors and the way the bird is drawn",t5_2,9702
36430,"how the dinosaur is painted&LIGHTGREY#GREY#GREY#DARKGREY#DARKGREY pleasing",FST,9702
36431,"Colors are calming and relaxing",bart_1,9703
36432,"Love the colors and the way they are painted",bart_2,9703
36433,"I like the way the colors are drawn and the shapes look very realistic",t5_1,9703
36434,"I like the way the colors are drawn",t5_2,9703
36435,"the way the sweet pepper is looking&WHITE#LIGHTGREY#GREY#TAN#DARKGREY makes me happy",FST,9703
36436,"Painting is boring and the colors are bland",bart_1,9704
36437,"Am curious as to what is going on in this painting it looks like the man is trying to stop something",bart_2,9704
36438,"I am not sure what is going on here but it looks like a painting of a snake",t5_1,9704
36439,"I am not sure what this is supposed to be",t5_2,9704
36440,"i'm confused about this artwork",FST,9704
36441,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9705
36442,"Am curious as to what is going on in this painting it looks like a bird's face",bart_2,9705
36443,"I am not sure what is going on here but it looks like a painting of a snake",t5_1,9705
36444,"I am not sure what this is supposed to be",t5_2,9705
36445,"the artwork is somewhat interesting",FST,9705
36446,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9706
36447,"Am curious as to what is going on in this painting and what the people are talking about",bart_2,9706
36448,"I am not sure what is going on here but it looks like a bunch of people in the field",t5_1,9706
36449,"I am not sure what this painting is supposed to be",t5_2,9706
36450,"i don't get what the artist wanted to say here",FST,9706
36451,"Scene is peaceful and serene the colors are calming",bart_1,9707
36452,"Love the colors and the way the mountains are painted",bart_2,9707
36453,"I like the way the colors are painted",t5_1,9707
36454,"I like the colors and the way the painting is painted makes it look like a peaceful place to be",t5_2,9707
36455,"how the mountain is looking&VIOLET#LIGHTGREY#GREY#BROWN#DARKGREY makes me content",FST,9707
36456,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,9708
36457,"Am disappointed by the lack of details in the faces and body language of the people",bart_2,9708
36458,"I am not sure what is going on here but it makes me feel confused",t5_1,9708
36459,"I am not sure what this painting is supposed to be",t5_2,9708
36460,"i don't get what the artist wanted to say here",FST,9708
36461,"Mountains in the background look like they are glowing with sunlight",bart_1,9709
36462,"Am amazed by the beauty of nature and how beautiful it is",bart_2,9709
36463,"I love the way the colors are painted",t5_1,9709
36464,"I love the way the colors are blended together",t5_2,9709
36465,"how the mountain is painted&DARKGREY#DARKGREY#DARKGREY#GREY#DARKGREY makes me amazed",FST,9709
36466,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9710
36467,"Am curious as to what is behind this tree and what it means",bart_2,9710
36468,"I am not sure what is going on here but it makes me feel confused",t5_1,9710
36469,"I am not sure what this painting is supposed to be",t5_2,9710
36470,"i'm not sure what's going on here",FST,9710
36471,"Painting of a man in a black robe with a white shirt on is funny",bart_1,9711
36472,"Amuses me because it looks like the man's face is drawn in a cartoonish way and I do not know what to make of it",bart_2,9711
36473,"I am not sure what is going on here but it makes me laugh because of the dark colors",t5_1,9711
36474,"I am amused by this painting because it looks like a man with a sword on his head",t5_2,9711
36475,"the way the elephant is looking&LIGHTGREY#GREY#DARKGREY#GREY#DARKGREY silly",FST,9711
36476,"Painting is boring because it is just a bunch of random shapes that do not make me feel much",bart_1,9712
36477,"Dont know what to think of this painting it is just a bunch of random shapes and colors",bart_2,9712
36478,"I am not sure what is going on here but it looks like a painting of a tree",t5_1,9712
36479,"I am not sure what this painting is supposed to be",t5_2,9712
36480,"i don't get what the artist wanted to say here",FST,9712
36481,"Colors are calming and the scene is peaceful",bart_1,9713
36482,"Love the colors and the way the flowers are painted",bart_2,9713
36483,"I like the way the colors are painted",t5_1,9713
36484,"I like the colors and the way the painting is painted it makes me feel content",t5_2,9713
36485,"how the house is painted&LIGHTGREY#BROWN#DARKGREY#DARKGREY#TAN pleasing",FST,9713
36486,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,9714
36487,"Am curious as to what is going on in this painting it looks like a sketch and I want to know more about the story behind it",bart_2,9714
36488,"I am not sure what is going on here but it looks like a painting",t5_1,9714
36489,"I am confused by this painting because it looks like a picture of a house in the middle of nowhere",t5_2,9714
36490,"i'm confused about this artwork",FST,9714
36491,"Scene is peaceful and the colors are calming",bart_1,9715
36492,"Love the colors and the way they all blend together",bart_2,9715
36493,"I like the way the colors are painted and the scene is very interesting",t5_1,9715
36494,"I like the colors and the way the people are dressed",t5_2,9715
36495,"it's pleasing to look at the way the willow tree is painted&TAN#GREY#TAN#DARKGREY#GREY",FST,9715
36496,"Colors are calming and the shapes look like they are relaxing",bart_1,9716
36497,"Love the colors and the way the birds are flying in the water",bart_2,9716
36498,"I like the way the colors are painted",t5_1,9716
36499,"I like the way the colors are blended together",t5_2,9716
36500,"how the whale is painted&LIGHTGREY#LIGHTGREY#GREY#DARKGREY#GREY makes me content",FST,9716
36501,"Painting is very detailed and I like the contrast between the reds and blues",bart_1,9717
36502,"Love the use of colors and shapes in this painting",bart_2,9717
36503,"I love the way the colors are painted and the color of the painting is very realistic",t5_1,9717
36504,"I love the colors and the way they blend together",t5_2,9717
36505,"how the snake is painted&IVORY#DARKGREY#DARKGREY#BROWN#TAN makes me in awe",FST,9717
36506,"Women are having a good time playing with each other",bart_1,9718
36507,"Love the colors and the way they are painted",bart_2,9718
36508,"I like the way the people are dressed up and looking at each other",t5_1,9718
36509,"I feel content looking at this because it looks like a group of people who are having fun",t5_2,9718
36510,"how the plate is looking&DARKGREY#GREY#DARKGREY#DARKGREY#NAVY makes me content",FST,9718
36511,"Colors are calming and relaxing",bart_1,9719
36512,"Love the colors and the shapes in this painting",bart_2,9719
36513,"I like the way the colors are painted",t5_1,9719
36514,"I like the colors and the way they are drawn",t5_2,9719
36515,"how the plate is painted&LIGHTGREY#GREY#DARKGREY#GREY#GREY makes me content",FST,9719
36516,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9720
36517,"Am disappointed by the lack of details in the drawing and the lack on the faces of the people",bart_2,9720
36518,"I am not sure what is going on in this painting but it looks like a ghost",t5_1,9720
36519,"I am not sure what this painting is supposed to be",t5_2,9720
36520,"i don't get what the artist wanted to say here",FST,9720
36521,"Black and white painting looks like a scary place to be",bart_1,9721
36522,"Looks like a ghost and I fear for the people in this painting",bart_2,9721
36523,"I am not sure what is going on here but it looks like a ghost",t5_1,9721
36524,"I am afraid that the man is going to kill someone",t5_2,9721
36525,"how the bowl is painted&GREY#GREY#DARKGREY#LIGHTGREY#GREY makes me scared",FST,9721
36526,"Painting makes me feel confused because I do not know what the picture is trying to convey",bart_1,9722
36527,"Am curious as to what is going on in this painting it looks like a cave drawing",bart_2,9722
36528,"I am not sure what is going on here but it looks like a painting of a statue",t5_1,9722
36529,"I am confused as to what this painting is supposed to be",t5_2,9722
36530,"i don't get what the artist wanted to say here",FST,9722
36531,"Black and white painting of a man being killed is very scary",bart_1,9723
36532,"Looks like a ghost and I fear for the people in this painting",bart_2,9723
36533,"I am not sure what is going on here but it looks like a ghost",t5_1,9723
36534,"I am afraid that the angels are going to attack the man",t5_2,9723
36535,"it's scary the way the butterfly is painted&DARKGREY#DARKGREY#GREY#GREY#TAN",FST,9723
36536,"Colors are calming and relaxing to look at",bart_1,9724
36537,"Love the colors and the way the flowers are painted",bart_2,9724
36538,"I like the way the colors are painted and the flowers look so bright",t5_1,9724
36539,"I like the colors and the way they blend together",t5_2,9724
36540,"the way the cup is looking&GREY#GREY#GREY#DARKGREY#DARKGREY makes me happy",FST,9724
36541,"Women are having a good time playing with each other",bart_1,9725
36542,"Love the colors and the way they are painted it is very peaceful",bart_2,9725
36543,"I like the way the colors are painted and the people look very relaxed",t5_1,9725
36544,"I like the colors and the way they are painted",t5_2,9725
36545,"the way the woman is painted&TAN#GREY#DARKGREY#DARKGREY#DARKGREY makes me content",FST,9725
36546,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9726
36547,"Do not know what I am looking at but it looks like a black and white painting",bart_2,9726
36548,"I am not sure what is going on here but it looks like a painting of a bunch of people",t5_1,9726
36549,"I am not sure what this painting is supposed to be",t5_2,9726
36550,"i'm confused about this artwork",FST,9726
36551,"Horses are galloping through the field in a majestic way",bart_1,9727
36552,"Am amazed by the way the artist was able to capture the movement of the horses",bart_2,9727
36553,"I love the way the colors are painted and the people look like they are dancing",t5_1,9727
36554,"I love the way the horse looks like it has been painted",t5_2,9727
36555,"the way the camel is looking&DARKGREY#LIGHTGREY#GREY#GREY#GREY makes me amazed",FST,9727
36556,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9728
36557,"Do not know what I am looking at it is just a bunch of random shapes and colors",bart_2,9728
36558,"I am not sure what is going on here but it looks like a painting of a man or woman",t5_1,9728
36559,"I am confused by this painting because it looks like a picture of a child's book",t5_2,9728
36560,"i'm confused about this artwork",FST,9728
36561,"Horse looks like it is about to hurt someone",bart_1,9729
36562,"Looks like a ghost and I feel fear for the people in this painting",bart_2,9729
36563,"I am not sure what is going on here but it looks like a ghost",t5_1,9729
36564,"I feel fear because the horse looks like it is about to crash",t5_2,9729
36565,"how the cattle is looking&DARKGREY#LIGHTGREY#DARKGREY#GREY#GREY creepy",FST,9729
36566,"Black and white painting of a bird with its wings in the air looks like it is about to fall",bart_1,9730
36567,"Looks like a ghost and I fear for the person who is going to hurt her",bart_2,9730
36568,"I am not sure what is going on here but it looks like a ghost",t5_1,9730
36569,"I feel fear because the man looks like he is about to kill someone",t5_2,9730
36570,"the way the snail is painted&LIGHTGREY#GREY#DARKGREY#TAN#DARKGREY is scary",FST,9730
36571,"Black and white painting looks like a scary place to be",bart_1,9731
36572,"Looks like a storm is coming and it is going to destroy the landscape",bart_2,9731
36573,"I am not sure what is going on here but it looks like a ghost",t5_1,9731
36574,"I am afraid that this is a monster",t5_2,9731
36575,"&DARKGREY#DARKGREY#GREY#GREY#DARKGREY scary",FST,9731
36576,"Horses are galloping through the field in a peaceful scene",bart_1,9732
36577,"Love the colors and the animals in this painting",bart_2,9732
36578,"I like the contrast between the dark and dark colors in this painting",t5_1,9732
36579,"I like the way the horse is standing on the ground",t5_2,9732
36580,"the way the elephant is looking&BROWN#GREY#DARKGREY#GREY#DARKGREY pleasing",FST,9732
36581,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9733
36582,"Do not know what I am looking at but it looks like a bunch of people gathered around a table and talking",bart_2,9733
36583,"I am not sure what is going on here but it looks like a man in the middle of a war",t5_1,9733
36584,"I am not sure what this painting is supposed to be",t5_2,9733
36585,"i'm confused about this artwork",FST,9733
36586,"Painting of a woman in a white dress with her hands on her hip",bart_1,9734
36587,"Love the colors and the way they are painted",bart_2,9734
36588,"I love the way the colors are painted",t5_1,9734
36589,"I like the way the artist painted the painting",t5_2,9734
36590,"how the bed is looking&LIGHTGREY#DARKGREY#GREY#DARKGREY#DARKGREY makes me in awe",FST,9734
36591,"People are having fun playing with each other in the field",bart_1,9735
36592,"Love the colors and the way the horse is drawn makes it seem like they are moving",bart_2,9735
36593,"I like the way the animals are drawn and the colors are bright and vibrant",t5_1,9735
36594,"I like the contrast of the white horse and the black horse",t5_2,9735
36595,"the way the elephant is looking&LIGHTGREY#DARKGREY#LIGHTGREY#GREY#TAN makes me content",FST,9735
36596,"Painting is very simple but it makes me feel content because the colors are calming",bart_1,9736
36597,"Love the colors and the way the lines are drawn",bart_2,9736
36598,"I like the way the colors are drawn and the shapes look very realistic",t5_1,9736
36599,"I like the way the artist painted this",t5_2,9736
36600,"the way the snake is painted&LIGHTGREY#GREY#GREY#DARKGREY#GREY is pleasing",FST,9736
36601,"Colors and shapes look like a child's painting",bart_1,9737
36602,"Looks like a ghost and I fear for the people in this painting",bart_2,9737
36603,"I am not sure what is going on in this painting but it looks like a ghost",t5_1,9737
36604,"I am afraid that the person is going to kill someone",t5_2,9737
36605,"i'm scared because of the way the plate is looking&GREY#LIGHTGREY#LIGHTGREY#DARKGREY#GREY",FST,9737
36606,"Scenery is calming and the colors are soothing",bart_1,9738
36607,"Love the colors and the way the trees are painted",bart_2,9738
36608,"I like the way the colors are painted and the scene is very dark",t5_1,9738
36609,"I like the way the colors are blended together",t5_2,9738
36610,"how the bear is looking&DARKGREY#GREY#GREY#DARKGREY#NAVY makes me happy",FST,9738
36611,"Colors are calming and relaxing",bart_1,9739
36612,"Love the colors and the way the flowers are painted",bart_2,9739
36613,"I like the way the colors are drawn and the shapes look very realistic",t5_1,9739
36614,"I like the colors and the way the bird is holding it",t5_2,9739
36615,"it's pleasing to look at how the hamster is looking&LIGHTGREY#GREY#DARKGREY#GREY#GREY",FST,9739
36616,"Black and white painting looks like a scary place to be",bart_1,9740
36617,"Looks like a ghost and I feel fear for the person who is being tortured",bart_2,9740
36618,"I am not sure what is going on here but it looks like a ghost",t5_1,9740
36619,"I am afraid that the man is going to kill someone",t5_2,9740
36620,"&GREY#GREY#GREY#TAN#DARKGREY scary",FST,9740
36621,"Horse looks like it is about to hurt someone",bart_1,9741
36622,"Looks like a dead horse is lying on the ground with people surrounding it",bart_2,9741
36623,"I am not sure what is going on here but it looks like a ghost",t5_1,9741
36624,"I feel fear because it looks like a monster is about to attack",t5_2,9741
36625,"the way the cattle is looking&DARKGREY#GREY#DARKGREY#TAN#DARKGREY is creepy",FST,9741
36626,"Colors are calming and relaxing",bart_1,9742
36627,"Love the colors and the way they are blended with each other",bart_2,9742
36628,"I like the way the colors are painted and the shapes look very realistic",t5_1,9742
36629,"I like the colors and the way they blend together",t5_2,9742
36630,"it's nice the way the butterfly is looking&LIGHTGREY#GREY#GREY#GREY#DARKGREY",FST,9742
36631,"Colors are calming and the scene is peaceful",bart_1,9743
36632,"Love the colors and the way they all blend together",bart_2,9743
36633,"I like the way the colors are painted and the scene is very interesting",t5_1,9743
36634,"I like the colors and the way they blend together",t5_2,9743
36635,"how the skyscraper is looking&KHAKI#BROWN#COPPER#LIGHTGREY#GREY pleasing",FST,9743
36636,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9744
36637,"Do not know what I am looking at but it looks like a child's painting",bart_2,9744
36638,"I am not sure what is going on here but it looks like a painting of a snake",t5_1,9744
36639,"I am not sure what this painting is supposed to be",t5_2,9744
36640,"i'm confused about this artwork",FST,9744
36641,"Colors are calming and relaxing to look at",bart_1,9745
36642,"Love the colors and the way the trees are painted",bart_2,9745
36643,"I like the way the colors are drawn and the scene is very realistic",t5_1,9745
36644,"I like the colors and the way they blend together",t5_2,9745
36645,"how the plain is painted&LIGHTGREY#GREY#GREY#GREY#GREY makes me happy",FST,9745
36646,"Colors are calming and the scene is peaceful",bart_1,9746
36647,"Love the colors and the way the trees are painted",bart_2,9746
36648,"I like the way the colors are painted",t5_1,9746
36649,"I like the colors and the way the artist painted the painting",t5_2,9746
36650,"it's pleasing to look at the way the skyscraper is looking&TAN#BROWN#BROWN#TAN#DARKGREY",FST,9746
36651,"Picture is boring and lacks details in the image",bart_1,9747
36652,"Am curious as to what is going on in this picture it looks like a drawing of a tree and I want to know more about the painting",bart_2,9747
36653,"I am not sure what is going on here but it looks like a bunch of people in the dark and dark",t5_1,9747
36654,"I am not sure what this painting is supposed to be",t5_2,9747
36655,"i'm not sure what's going on here",FST,9747
36656,"Horse is galloping in a majestic way",bart_1,9748
36657,"Am amazed by the way the artist has chosen to paint a horse's body",bart_2,9748
36658,"I love the way the colors are painted",t5_1,9748
36659,"I love the colors and the way they are painted",t5_2,9748
36660,"the way the plate is looking&GREY#LIGHTGREY#GREY#DARKGREY#BROWN amazing",FST,9748
36661,"Painting of a horse with a woman in it is very calming",bart_1,9749
36662,"Love the colors and the animals in the background",bart_2,9749
36663,"I like the way the colors are drawn and the animals look very realistic",t5_1,9749
36664,"I like the way the horse is drawn",t5_2,9749
36665,"it's nice how the camel is painted&GREY#LIGHTGREY#DARKGREY#GREY#TAN",FST,9749
36666,"Colors are calming and relaxing",bart_1,9750
36667,"Love the colors and the way they are painted",bart_2,9750
36668,"I like the way the colors are painted and the color of the painting makes it look like a vase",t5_1,9750
36669,"I like the colors and the way the painting is painted",t5_2,9750
36670,"&GOLD#TAN#TAN#MAROON#COPPER pleasing",FST,9750
36671,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9751
36672,"Do not know what I am looking at it is just a bunch of lines and nothing special",bart_2,9751
36673,"I am not sure what is going on here but it looks like a painting of a house",t5_1,9751
36674,"I am confused by this painting because it looks like a picture from a movie",t5_2,9751
36675,"i'm not sure what's going on here",FST,9751
36676,"Painting is boring and lacks details in the image",bart_1,9752
36677,"Am disappointed by the lack of details in the drawing and the lack on the face",bart_2,9752
36678,"I am not sure what is going on here but it looks like a painting of a bird",t5_1,9752
36679,"I am not sure what this painting is supposed to be",t5_2,9752
36680,"i'm not sure what's going on here",FST,9752
36681,"Painting makes me feel confused because I do not know what the artist is trying to convey",bart_1,9753
36682,"Do not know what I am looking at it is just weird and confusing",bart_2,9753
36683,"I am not sure what is going on here but it looks like a bunch of snakes",t5_1,9753
36684,"I am not sure what this is supposed to be",t5_2,9753
36685,"i'm confused about this artwork",FST,9753
36686,"Painting makes me feel confused because I do not know what it is supposed to be",bart_1,9754
36687,"Dont know what to think of this painting it is just a bunch of random shapes and colors",bart_2,9754
36688,"I am not sure what is going on in this painting but it looks like a dark and boring scene",t5_1,9754
36689,"I am confused by this painting because it looks like a tree in the middle of nowhere",t5_2,9754
36690,"the artwork is somewhat interesting",FST,9754
36691,"Painting is very detailed and I like the contrast between the black and white",bart_1,9755
36692,"Am amazed by the skill needed to paint this painting",bart_2,9755
36693,"I love the way the people are dressed up in black and white",t5_1,9755
36694,"I love the colors and the way they are painted",t5_2,9755
36695,"&LIGHTGREY#DARKGREY#GREY#DARKGREY#GREY amazing",FST,9755
36696,"Painting makes me feel confused because I do not know what the picture is trying to convey",bart_1,9756
36697,"Am disappointed by the lack of details in the face and body language of the man",bart_2,9756
36698,"I am not sure what is going on here but it looks like a painting of a horse",t5_1,9756
36699,"I am not sure what this painting is supposed to be",t5_2,9756
36700,"i don't get what the artist wanted to say here",FST,9756
36701,"Man looks like he is in pain and the woman looks scared",bart_1,9757
36702,"Looks like the people are scared of what is behind them",bart_2,9757
36703,"I am not sure what is going on here but it looks like a ghost",t5_1,9757
36704,"I feel fear because the people in the painting look like they are going to kill someone",t5_2,9757
36705,"how the plate is looking&DARKGREY#DARKGREY#DARKGREY#GREY#NAVY makes me scared",FST,9757
36706,"Painting is very detailed and I like the contrast between the black and white",bart_1,9758
36707,"Am amazed by the way the artist was able to capture the movement of the waves crashing against the rocks",bart_2,9758
36708,"I love the way the colors are painted",t5_1,9758
36709,"I love the colors and the way the artist painted the painting",t5_2,9758
36710,"how the elephant is painted&LIGHTGREY#TAN#TAN#DARKGREY#DARKGREY makes me amazed",FST,9758
36711,"Black and white painting of a mountain in the background looks like it is filled with smoke",bart_1,9759
36712,"Looks like a ghost and I feel fear for the people who might be dead",bart_2,9759
36713,"I am not sure what is going on here but it looks like a ghost",t5_1,9759
36714,"I feel fear because it looks like a monster is about to attack someone",t5_2,9759
36715,"how the dinosaur is looking&DARKGREY#GREY#GREY#GREY#DARKGREY makes me scared",FST,9759
36716,"Painting is very detailed and I like the contrast between the black and white",bart_1,9760
36717,"Am amazed by the skill needed to draw this drawing",bart_2,9760
36718,"I love the way the colors are drawn and the man looks like he is in awe",t5_1,9760
36719,"I love the detail in this painting",t5_2,9760
36720,"the way the elephant is looking&GREY#DARKGREY#GREY#GREY#LIGHTGREY is amazing",FST,9760
36721,"Black and white painting looks like a scary place to be",bart_1,9761
36722,"Looks like a black and white painting of a tree that is about to fall off the mountain",bart_2,9761
36723,"I am not sure what is going on here but it looks like a ghost",t5_1,9761
36724,"I am afraid that the man is going to kill someone",t5_2,9761
36725,"it's scary the way the chair is looking&LIGHTGREY#DARKGREY#DARKGREY#GREY#BROWN",FST,9761
36726,"Animals are enjoying themselves in the sun",bart_1,9762
36727,"Love the horse's body language and the colors used in this painting are amazing",bart_2,9762
36728,"I love the way the animals are drawn and how they look",t5_1,9762
36729,"I love the way the horse looks like it is in the middle of a battle",t5_2,9762
36730,"i love the way the cattle is looking&GREY#LIGHTGREY#GREY#LIGHTGREY#TAN",FST,9762
36731,"Colors are calming and the scene is peaceful",bart_1,9763
36732,"Love the colors and the way the mountains are painted",bart_2,9763
36733,"I like the way the colors are painted and the scene is very peaceful",t5_1,9763
36734,"I love the colors and the way the artist is painting the picture",t5_2,9763
36735,"&BEIGE#LIGHTGREY#GREY#DARKGREY#TAN pleasing",FST,9763
36736,"Horse looks like it is about to hurt someone",bart_1,9764
36737,"Looks like a storm is coming and the people are scared of what is going to happen",bart_2,9764
36738,"I am not sure what is going on here but it looks like a ghost",t5_1,9764
36739,"I feel fear because it looks like a monster is about to attack someone",t5_2,9764
36740,"the way the cattle is looking&GREY#GREY#DARKGREY#LIGHTGREY#DARKGREY is scary",FST,9764
36741,"Angelic scene with angels flying over the clouds",bart_1,9765
36742,"Am amazed by the detail in this painting and the way the artist used shadows to capture the human body",bart_2,9765
36743,"I love the way the people are dressed up in black and white",t5_1,9765
36744,"I am in awe of the people who are all dressed up for a funeral",t5_2,9765
36745,"how the wardrobe is looking&DARKGREY#LIGHTGREY#GREY#GREY#DARKGREY makes me in awe",FST,9765
36746,"Man looks like he is in pain and the woman looks scared of him",bart_1,9766
36747,"Looks like a ghost and I fear for the people in this painting",bart_2,9766
36748,"I am not sure what is going on here but it looks like a ghost",t5_1,9766
36749,"I feel fear because it looks like a monster is about to attack someone",t5_2,9766
36750,"how the plate is painted&DARKGREY#GREY#LIGHTGREY#GREY#DARKGREY makes me scared",FST,9766
36751,"Painting of a woman in a white dress with her hands on the table",bart_1,9767
36752,"Love the colors and the way they all blend together",bart_2,9767
36753,"I like the way the colors are painted",t5_1,9767
36754,"I like the colors and the way they blend together",t5_2,9767
36755,"how the wardrobe is painted&TAN#DARKGREY#GREY#BROWN#DARKGREY pleasing",FST,9767
36756,"Colors are calming and the scene is peaceful",bart_1,9768
36757,"Love the way the tree is painted and the colors are very calming",bart_2,9768
36758,"I like the way the colors are painted and the bright colors make it look like a nice day",t5_1,9768
36759,"I like the way the colors are used in this painting",t5_2,9768
36760,"how the lawn mower is looking&WHITE#DARKGREY#LIGHTGREY#GREY#NAVY makes me content",FST,9768
36761,"Abstract painting of a woman in a white dress with her hands on the desk",bart_1,9769
36762,"Love the colors and the structure of this painting",bart_2,9769
36763,"I like the way the colors are drawn and the shapes are very bright",t5_1,9769
36764,"I like the colors and shapes in this painting",t5_2,9769
36765,"how the chair is painted&TAN#BEIGE#TAN#GREY#DARKGREY makes me content",FST,9769
36766,"Scene is peaceful and relaxing the colors are calming",bart_1,9770
36767,"Love the way the trees are painted it is very peaceful",bart_2,9770
36768,"I like the way the colors are painted",t5_1,9770
36769,"I like the colors and the way the trees are painted",t5_2,9770
36770,"the way the oak tree is painted&LIGHTGREY#GREY#GREY#LIGHTGREY#DARKGREY pleasing",FST,9770
36771,"Colors are calming and the scene is peaceful",bart_1,9771
36772,"Love the colors and the way the trees are painted",bart_2,9771
36773,"I like the way the colors are drawn and the scene is very dark",t5_1,9771
36774,"I like the way the artist painted the painting and how it is very detailed",t5_2,9771
36775,"how the elephant is looking&LIGHTGREY#GREY#GREY#DARKGREY#DARKGREY is pleasing",FST,9771
36776,"Colors are calming and relaxing",bart_1,9772
36777,"Love the colors and the shapes in this painting",bart_2,9772
36778,"I like the way the colors are painted and the shapes look very realistic",t5_1,9772
36779,"I like the simplicity of the lines and the colors",t5_2,9772
36780,"it's nice the way the plate is looking&WHITE#TAN#GREY#DARKGREY#GREY",FST,9772
36781,"Painting is boring and the colors are bland",bart_1,9773
36782,"Am curious as to what is going on in this painting it looks like the man is trying to stop something",bart_2,9773
36783,"I am not sure what is going on here but it looks like a painting of a snake",t5_1,9773
36784,"I am not sure what this is supposed to be",t5_2,9773
36785,"i'm confused about this artwork",FST,9773
36786,"Black and white painting of a bird with its wings in the air looks like it is about to fall",bart_1,9774
36787,"Looks like a ghost and I fear for the people in this painting",bart_2,9774
36788,"I am not sure what is going on here but it looks like a monster",t5_1,9774
36789,"I am afraid that the man is going to kill someone",t5_2,9774
36790,"it's scary the way the snake is looking&TAN#TAN#GREY#DARKGREY#DARKGREY",FST,9774
36791,"Man is looking at the woman with contentment",bart_1,9775
36792,"Love the colors and the way they are painted",bart_2,9775
36793,"I like the way the colors are drawn and the man looks very calm",t5_1,9775
36794,"I like the way the artist painted the painting",t5_2,9775
36795,"&DARKGREY#LIGHTGREY#GREY#GREY#DARKGREY pleasing",FST,9775
36796,"Abstract painting of a table with some sort of pattern on it",bart_1,9776
36797,"Love the colors and the shapes in this painting",bart_2,9776
36798,"I like the way the colors are painted",t5_1,9776
36799,"I like the colors and the way they blend together",t5_2,9776
36800,"it's pleasing to look at how the television is painted&LIGHTGREY#BROWN#DARKGREY#LIGHTGREY#GREY",FST,9776
36801,"Painting is boring and lacks details in the image",bart_1,9777
